NOME_SUBTIPO_DE_CURSOS,CODIGO_CURSO,CURSO,EIXO_TECNOLOGICO,MODALIDADE,CARGA_HORARIA_CURSO,SITUACAO_ATIVO,CODIGO_UNIDADE_DE_ENSINO,UNIDADE_DE_ENSINO,UF,CODIGO_MUNICIPIO,MUNICIPIO
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,48835,FACULDADE AJES - AJES - Campus Principal,MT,5105150,Juína
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,46726,FACULDADE DOM ADÉLIO TOMASIM - FADAT - Campus Principal,CE,2311306,Quixadá
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46816,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE IGREJINHA/RS,RS,4310108,Igrejinha
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46921,Centro Universitário União das Américas Descomplica - UNIAMÉRICA - Campus Centro,PR,4108304,Foz do Iguaçu
Técnico,232036,Técnico em Tradução e Interpretação de Libras,Desenvolvimento Educacional e Social,null,1200,t,50002,FACULDADE DE ENSINO SUPERIOR PELEGRINO CIPRIANI - FASPEC,MT,5103403,Cuiabá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46783,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CAMPO BOM/RS,RS,4303905,Campo Bom
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46824,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE ITAJUBÁ/MG,MG,3132404,Itajubá
Técnico,76,Técnico em Programação de Jogos Digitais,Informação e Comunicação,Educação Presencial,1000,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,9,Técnico em Farmácia,Ambiente e Saúde,Educação Presencial,1200,t,31707,UNIVERSIDADE DO OESTE PAULISTA - CAMPUS: CAMPUS I  SEDE ADMINISTRATIVA PRESIDENTE PRUDENTE - CAMPUS REITORIA,SP,3541406,Presidente Prudente
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,49947,FACULDADE ACESITA - FACESITA,MG,3168705,Timóteo
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,25591,FACULDADE PITÁGORAS DE LINHARES - CAMPUS: UNIDADE SEDE,ES,3203205,Linhares
Técnico,77,Técnico em Redes de Computadores,Informação e Comunicação,Educação Presencial,1000,t,25017,Centro Universitário de Excelência Eniac - ENIAC - ENDEREÇO SEDE,SP,3518800,Guarulhos
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46788,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANOAS/RS - UNIDADE 2,RS,4304606,Canoas
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46871,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SANTO ANTÔNIO DE JESUS/BA,BA,2928703,Santo Antônio de Jesus
Técnico,378759,TÉCNICO EM PLANEJAMENTO E CONTROLE DA PRODUÇÃO,Produção Industrial,null,800,t,31239,FACULDADE DO NOROESTE DE MINAS - SEDE - POLO PARACATU,MG,3147006,Paracatu
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31591,Centro Universitário Funorte (UNIFUNORTE) - Unidade JK,MG,3143302,Montes Claros
Técnico,76,Técnico em Programação de Jogos Digitais,Informação e Comunicação,Educação Presencial,1000,t,25017,Centro Universitário de Excelência Eniac - ENIAC - ENDEREÇO SEDE,SP,3518800,Guarulhos
Técnico,304427,TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,null,1200,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46873,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO BENTO DO SUL/SC,SC,4215802,São Bento do Sul
Técnico,62,Técnico em Condomínio,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46786,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANELA/RS,RS,4304408,Canela
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46840,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MANACAPURU/AM,AM,1302504,Manacapuru
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46821,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE IRANDUBA/AM,AM,1301852,Iranduba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46792,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIASSELVI) - Polo de Apoio Presencial de Catalão/GO,GO,5205109,Catalão
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46779,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CABO FRIO/RJ,RJ,3300704,Cabo Frio
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31508,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL - PAULO AFONSO/BA - UNIDADE PAULO AFONSO,BA,2924009,Paulo Afonso
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46883,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SAPUCAIA DO SUL/RS,RS,4320008,Sapucaia do Sul
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,Educação Presencial,1200,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,24284,CENTRO UNIVERSITÁRIO UNIFTEC - CAMPUS: UNIDADE SEDE,RS,4305108,Caxias do Sul
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46820,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE IPU/CE,CE,2305803,Ipu
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31532,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Passo Fundo/RS,RS,4314100,Passo Fundo
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46610,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino) - SEde",PR,4106902,Curitiba
Técnico,85,Técnico em Edificações,Infraestrutura,Educação Presencial,1200,t,46693,FACULDADE DE CIÊNCIAS E SAÚDE EDUFOR - CAMPUS TURU,MA,2111300,São Luís
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,31592,FACULDADE PROMOVE DE SETE LAGOAS - UNIDADE SEDE - CAMPUS SETE LAGOAS,MG,3167202,Sete Lagoas
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,24310,UNIVERSIDADE CIDADE DE SÃO PAULO - CAMPUS: UNIVERSIDADE CIDADE DE SÃO PAULO - UNICID - POLO NA SEDE,SP,3550308,São Paulo
Técnico,378759,TÉCNICO EM PLANEJAMENTO E CONTROLE DA PRODUÇÃO,Produção Industrial,null,800,t,32174,UNIVERSIDADE NOVE DE JULHO - VILA PRUDENTE - CAMPUS SÃO PAULO,SP,3550308,São Paulo
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46856,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PELOTAS/RS - UNIDADE 2,RS,4314407,Pelotas
Técnico,61,Técnico em Seguros,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46814,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIASSELVI) - Polo de Apoio Presencial de Herval d'Oeste/SC,SC,4206702,Herval d´Oeste
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46798,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE CURVELO/MG,MG,3120904,Curvelo
Técnico,21,Técnico em Podologia,Ambiente e Saúde,Educação Presencial,1200,t,46720,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO - UNESC - unidade sede,ES,3201506,Colatina
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46768,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ARACATI/CE,CE,2301109,Aracati
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,31489,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Joinville/SC - Unidade 1,SC,4209102,Joinville
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,t,46567,FACULDADE UNIBRAS DO NORTE GOIANO (FACBRAS) - Porangatu-Setor Leste,GO,5218003,Porangatu
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,46536,FACULDADE DE TECNOLOGIA FINACI - UNIDADE LIBERDADE,SP,3550308,São Paulo
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31485,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Campo Grande/MS - Unidade 1,MS,5002704,Campo Grande
Técnico,68,Técnico em Eventos,"Turismo, Hospitalidade e Lazer",Educação Presencial,800,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo
Técnico,13,TÉCNICO EM IMAGEM PESSOAL,Ambiente e Saúde,Educação Presencial,800,t,50155,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS - FMU - LIBERDADE - CLÍNICAS,SP,3550308,São Paulo
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46783,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CAMPO BOM/RS,RS,4303905,Campo Bom
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,46610,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino) - SEde",PR,4106902,Curitiba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46824,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE ITAJUBÁ/MG,MG,3132404,Itajubá
Técnico,70,Técnico em Hospedagem,"Turismo, Hospitalidade e Lazer",Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,75,Técnico em Manutenção e Suporte em Informática,Informação e Comunicação,Educação Presencial,1000,t,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife
Técnico,21,Técnico em Podologia,Ambiente e Saúde,Educação Presencial,1200,t,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,50025,CENTRO UNIVERSITÁRIO CEUNI - FAMETRO - UNIDADE 6 (ZONA LESTE),AM,1302603,Manaus
Técnico,378759,TÉCNICO EM PLANEJAMENTO E CONTROLE DA PRODUÇÃO,Produção Industrial,null,800,t,24195,UNIVERSIDADE NOVE DE JULHO - CAMPUS: VILA MARIA,SP,3550308,São Paulo
Técnico,85,Técnico em Edificações,Infraestrutura,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,15,Técnico em Massoterapia,Ambiente e Saúde,Educação Presencial,1200,t,31645,UNIVERSIDADE DE FRANCA - POLO NA SEDE,SP,3516200,Franca
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24766,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA- POLO GRAVATAÍ,RS,4309209,Gravataí
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46871,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SANTO ANTÔNIO DE JESUS/BA,BA,2928703,Santo Antônio de Jesus
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46786,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANELA/RS,RS,4304408,Canela
Técnico,73,Técnico em Informática,Informação e Comunicação,Educação Presencial,1200,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,151,Técnico em Publicidade,Produção Cultural e Design,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46883,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SAPUCAIA DO SUL/RS,RS,4320008,Sapucaia do Sul
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,50142,FACULDADE MURIALDO,RS,4305108,Caxias do Sul
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46889,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TAPES/RS,RS,4321105,Tapes
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46798,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE CURVELO/MG,MG,3120904,Curvelo
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46814,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIASSELVI) - Polo de Apoio Presencial de Herval d'Oeste/SC,SC,4206702,Herval d´Oeste
Técnico,2,Técnico em Análises Clínicas,Ambiente e Saúde,Educação Presencial,1200,t,24310,UNIVERSIDADE CIDADE DE SÃO PAULO - CAMPUS: UNIVERSIDADE CIDADE DE SÃO PAULO - UNICID - POLO NA SEDE,SP,3550308,São Paulo
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46842,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MARINGÁ/PR,PR,4115200,Maringá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46768,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ARACATI/CE,CE,2301109,Aracati
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,31516,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Balneário Camboriú/SC,SC,4202008,Balneário Camboriú
Técnico,304427,TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,null,1200,t,24170,CENTRO UNIVERSITÁRIO DO SUL DE MINAS - UNIS - Cidade Universitária,MG,3170701,Varginha
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46812,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE GUAÍBA/RS,RS,4309308,Guaíba
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,31485,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Campo Grande/MS - Unidade 1,MS,5002704,Campo Grande
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus
Técnico,1,Técnico em Agente Comunitário de Saúde,Ambiente e Saúde,Educação Presencial,1200,t,50107,CLARETIANO - CENTRO UNIVERSITÁRIO - CLARETIANOBT -  SEDE BATATAIS,SP,3505906,Batatais
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,304427,TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,null,1200,t,42807,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ - CUFSA -  Santo André PRÍNCIPE DE GALES,SP,3547809,Santo André
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46866,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO GRANDE/RS,RS,4315602,Rio Grande
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,24613,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - CAMPUS CANOAS,RS,4304606,Canoas
Técnico,18,Técnico em Nutrição e Dietética,Ambiente e Saúde,Educação Presencial,1200,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,31513,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Mairinque/SP,SP,3528403,Mairinque
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46705,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE AÇAILÂNDIA / MA,MA,2100055,Açailândia
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46817,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE IMBITUBA/SC,SC,4207304,Imbituba
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46833,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JUAZEIRO DO NORTE/CE,CE,2307304,Juazeiro do Norte
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,46693,FACULDADE DE CIÊNCIAS E SAÚDE EDUFOR - CAMPUS TURU,MA,2111300,São Luís
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,46921,Centro Universitário União das Américas Descomplica - UNIAMÉRICA - Campus Centro,PR,4108304,Foz do Iguaçu
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46836,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LINHARES/ES,ES,3203205,Linhares
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46765,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ALVORADA/RS,RS,4300604,Alvorada
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46849,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE NOVA PRATA/RS,RS,4313300,Nova Prata
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46855,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PAROBÉ/RS,RS,4314050,Parobé
Técnico,65,Técnico em Vendas,Gestão e Negócios,Educação Presencial,800,t,46720,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO - UNESC - unidade sede,ES,3201506,Colatina
Técnico,304427,TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,null,1200,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,24585,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO SANTA MARIA,RS,4316907,Santa Maria
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46837,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LIVRAMENTO DE NOSSA SENHORA/BA,BA,2919504,Livramento de Nossa Senhora
Técnico,125,Técnico em Panificação,Produção Alimentícia,Educação Presencial,800,t,31595,INSTITUTO DE CIÊNCIAS DA SAÚDE - CAMPUS JK - CAMPUS MONTES CLAROS,MG,3143302,Montes Claros
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46842,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MARINGÁ/PR,PR,4115200,Maringá
Técnico,73,Técnico em Informática,Informação e Comunicação,Educação Presencial,1200,t,25017,Centro Universitário de Excelência Eniac - ENIAC - ENDEREÇO SEDE,SP,3518800,Guarulhos
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31516,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Balneário Camboriú/SC,SC,4202008,Balneário Camboriú
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46812,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE GUAÍBA/RS,RS,4309308,Guaíba
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,46651,FACULDADE QI BRASIL,RS,4309209,Gravataí
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,31875,FACULDADE ANHANGÜERA DE SÃO JOSÉ - UNIDADE SEDE - UNIDADE SÃO JOSÉ,SP,3549904,São José dos Campos
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,50162,UNIVERSIDADE CRUZEIRO DO SUL - CRUZEIRO - CAMPUS PAULISTA,SP,3550308,São Paulo
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24530,CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE - CAMPUS: CAMPUS - CURITIBA - CAMPO COMPRIDO,PR,4106902,Curitiba
Técnico,304427,TÉCNICO EM DESENVOLVIMENTO DE SISTEMAS,Informação e Comunicação,null,1200,t,24227,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU - CAMPUS: BLOCO B,PE,2611606,Recife
Técnico,73,Técnico em Informática,Informação e Comunicação,Educação Presencial,1200,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,50236,FACULDADE DE BOTUCATU - FDB,SP,3507506,Botucatu
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46798,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE CURVELO/MG,MG,3120904,Curvelo
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,42656,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA - POLO NA SEDE - CAMPUS JOÃO PESSOA,PB,2507507,João Pessoa
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,47159,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA (UNIFOA) - CAMPUS - VOLTA REDONDA - TRÊS POÇOS,RJ,3306305,Volta Redonda
